Id,boroughname,confirmedcase,Date,Time
6791,Saint-Laurent,1035,2020-06-07,18:00:01
6792,Saint-Léonard,1073,2020-06-07,18:00:01
6793,Senneville,5,2020-06-07,18:00:01
6794,Sud-Ouest,882,2020-06-07,18:00:01
6795,Verdun,923,2020-06-07,18:00:01
6796,Ville-Marie,748,2020-06-07,18:00:01
6797,Villeray–Saint-Michel–Parc-Extension,2027,2020-06-07,18:00:01
6798,Westmount,180,2020-06-07,18:00:01
6799,Ahuntsic–Cartierville,2218,2020-06-07,21:00:13
6800,Anjou,672,2020-06-07,21:00:13
6801,Baie-D'Urfé,29,2020-06-07,21:00:13
6802,Beaconsfield,58,2020-06-07,21:00:13
6803,Côte-des-Neiges–Notre-Dame-de-Grâce,2124,2020-06-07,21:00:13
6804,Côte-Saint-Luc,503,2020-06-07,21:00:13
6805,Dollard-des-Ormeaux,407,2020-06-07,21:00:13
6806,Dorval,180,2020-06-07,21:00:13
6807,Hampstead,53,2020-06-07,21:00:13
6808,Kirkland,108,2020-06-07,21:00:13
6809,Lachine,587,2020-06-07,21:00:13
6810,LaSalle,1137,2020-06-07,21:00:13
6811,L'Île-Bizard–Sainte-Geneviève,198,2020-06-07,21:00:13
6812,Mercier–Hochelaga-Maisonneuve,2191,2020-06-07,21:00:13
6813,Montréal-Est,42,2020-06-07,21:00:13
6814,Montréal-Nord,2447,2020-06-07,21:00:13
6815,Montréal-Ouest,20,2020-06-07,21:00:13
6816,Mont-Royal,271,2020-06-07,21:00:13
6817,Outremont,257,2020-06-07,21:00:13
6818,Pierrefonds–Roxboro,522,2020-06-07,21:00:13
6819,Plateau-Mont-Royal,864,2020-06-07,21:00:13
6820,Pointe-Claire,221,2020-06-07,21:00:13
6821,Rivière-des-Prairies–Pointe-aux-Trembles,2081,2020-06-07,21:00:13
6822,Rosemont–La Petite Patrie,1495,2020-06-07,21:00:13
6823,Sainte-Anne-de-Bellevue,18,2020-06-07,21:00:13
6824,Saint-Laurent,1035,2020-06-07,21:00:13
6825,Saint-Léonard,1073,2020-06-07,21:00:13
6826,Senneville,5,2020-06-07,21:00:13
6827,Sud-Ouest,882,2020-06-07,21:00:13
6828,Verdun,923,2020-06-07,21:00:13
6829,Ville-Marie,748,2020-06-07,21:00:13
6830,Villeray–Saint-Michel–Parc-Extension,2027,2020-06-07,21:00:13
6831,Westmount,180,2020-06-07,21:00:13
6832,Ahuntsic–Cartierville,2218,2020-06-08,00:00:04
6833,Anjou,672,2020-06-08,00:00:04
6834,Baie-D'Urfé,29,2020-06-08,00:00:04
6835,Beaconsfield,58,2020-06-08,00:00:04
6836,Côte-des-Neiges–Notre-Dame-de-Grâce,2124,2020-06-08,00:00:04
6837,Côte-Saint-Luc,503,2020-06-08,00:00:04
6838,Dollard-des-Ormeaux,407,2020-06-08,00:00:04
6839,Dorval,180,2020-06-08,00:00:04
6840,Hampstead,53,2020-06-08,00:00:04
6841,Kirkland,108,2020-06-08,00:00:04
6842,Lachine,587,2020-06-08,00:00:04
6843,LaSalle,1137,2020-06-08,00:00:04
6844,L'Île-Bizard–Sainte-Geneviève,198,2020-06-08,00:00:04
6845,Mercier–Hochelaga-Maisonneuve,2191,2020-06-08,00:00:04
6846,Montréal-Est,42,2020-06-08,00:00:04
6847,Montréal-Nord,2447,2020-06-08,00:00:04
6848,Montréal-Ouest,20,2020-06-08,00:00:04
6849,Mont-Royal,271,2020-06-08,00:00:04
6850,Outremont,257,2020-06-08,00:00:04
6851,Pierrefonds–Roxboro,522,2020-06-08,00:00:04
6852,Plateau-Mont-Royal,864,2020-06-08,00:00:04
6853,Pointe-Claire,221,2020-06-08,00:00:04
6854,Rivière-des-Prairies–Pointe-aux-Trembles,2081,2020-06-08,00:00:04
6855,Rosemont–La Petite Patrie,1495,2020-06-08,00:00:04
6856,Sainte-Anne-de-Bellevue,18,2020-06-08,00:00:04
6857,Saint-Laurent,1035,2020-06-08,00:00:04
6858,Saint-Léonard,1073,2020-06-08,00:00:04
6859,Senneville,5,2020-06-08,00:00:04
6860,Sud-Ouest,882,2020-06-08,00:00:04
6861,Verdun,923,2020-06-08,00:00:04
6862,Ville-Marie,748,2020-06-08,00:00:04
6863,Villeray–Saint-Michel–Parc-Extension,2027,2020-06-08,00:00:04
6864,Westmount,180,2020-06-08,00:00:04
6865,Ahuntsic–Cartierville,2218,2020-06-08,01:37:21
6866,Anjou,672,2020-06-08,01:37:21
6867,Baie-D'Urfé,29,2020-06-08,01:37:21
6868,Beaconsfield,58,2020-06-08,01:37:21
6869,Côte-des-Neiges–Notre-Dame-de-Grâce,2124,2020-06-08,01:37:21
6870,Côte-Saint-Luc,503,2020-06-08,01:37:21
6871,Dollard-des-Ormeaux,407,2020-06-08,01:37:21
6872,Dorval,180,2020-06-08,01:37:21
6873,Hampstead,53,2020-06-08,01:37:21
6874,Kirkland,108,2020-06-08,01:37:21
6875,Lachine,587,2020-06-08,01:37:21
6876,LaSalle,1137,2020-06-08,01:37:21
6877,L'Île-Bizard–Sainte-Geneviève,198,2020-06-08,01:37:21
6878,Mercier–Hochelaga-Maisonneuve,2191,2020-06-08,01:37:21
6879,Montréal-Est,42,2020-06-08,01:37:21
6880,Montréal-Nord,2447,2020-06-08,01:37:21
6881,Montréal-Ouest,20,2020-06-08,01:37:21
6882,Mont-Royal,271,2020-06-08,01:37:21
6883,Outremont,257,2020-06-08,01:37:21
6884,Pierrefonds–Roxboro,522,2020-06-08,01:37:21
6885,Plateau-Mont-Royal,864,2020-06-08,01:37:21
6886,Pointe-Claire,221,2020-06-08,01:37:21
6887,Rivière-des-Prairies–Pointe-aux-Trembles,2081,2020-06-08,01:37:21
6888,Rosemont–La Petite Patrie,1495,2020-06-08,01:37:21
6889,Sainte-Anne-de-Bellevue,18,2020-06-08,01:37:21
6890,Saint-Laurent,1035,2020-06-08,01:37:21
6891,Saint-Léonard,1073,2020-06-08,01:37:21
6892,Senneville,5,2020-06-08,01:37:21
6893,Sud-Ouest,882,2020-06-08,01:37:21
6894,Verdun,923,2020-06-08,01:37:21
6895,Ville-Marie,748,2020-06-08,01:37:21
6896,Villeray–Saint-Michel–Parc-Extension,2027,2020-06-08,01:37:21
6897,Westmount,180,2020-06-08,01:37:21
6898,Ahuntsic–Cartierville,2218,2020-06-08,03:00:01
6899,Anjou,672,2020-06-08,03:00:01
6900,Baie-D'Urfé,29,2020-06-08,03:00:01
6901,Beaconsfield,58,2020-06-08,03:00:01
6902,Côte-des-Neiges–Notre-Dame-de-Grâce,2124,2020-06-08,03:00:01
6903,Côte-Saint-Luc,503,2020-06-08,03:00:01
6904,Dollard-des-Ormeaux,407,2020-06-08,03:00:01
6905,Dorval,180,2020-06-08,03:00:01
6906,Hampstead,53,2020-06-08,03:00:01
6907,Kirkland,108,2020-06-08,03:00:01
6908,Lachine,587,2020-06-08,03:00:01
6909,LaSalle,1137,2020-06-08,03:00:01
6910,L'Île-Bizard–Sainte-Geneviève,198,2020-06-08,03:00:01
6911,Mercier–Hochelaga-Maisonneuve,2191,2020-06-08,03:00:01
6912,Montréal-Est,42,2020-06-08,03:00:01
6913,Montréal-Nord,2447,2020-06-08,03:00:01
6914,Montréal-Ouest,20,2020-06-08,03:00:01
6915,Mont-Royal,271,2020-06-08,03:00:01
6916,Outremont,257,2020-06-08,03:00:01
6917,Pierrefonds–Roxboro,522,2020-06-08,03:00:01
6918,Plateau-Mont-Royal,864,2020-06-08,03:00:01
6919,Pointe-Claire,221,2020-06-08,03:00:01
6920,Rivière-des-Prairies–Pointe-aux-Trembles,2081,2020-06-08,03:00:01
6921,Rosemont–La Petite Patrie,1495,2020-06-08,03:00:01
6922,Sainte-Anne-de-Bellevue,18,2020-06-08,03:00:01
6923,Saint-Laurent,1035,2020-06-08,03:00:01
6924,Saint-Léonard,1073,2020-06-08,03:00:01
6925,Senneville,5,2020-06-08,03:00:01
6926,Sud-Ouest,882,2020-06-08,03:00:01
6927,Verdun,923,2020-06-08,03:00:01
6928,Ville-Marie,748,2020-06-08,03:00:01
6929,Villeray–Saint-Michel–Parc-Extension,2027,2020-06-08,03:00:01
6930,Westmount,180,2020-06-08,03:00:01
6931,Ahuntsic–Cartierville,2218,2020-06-08,06:00:01
6932,Anjou,672,2020-06-08,06:00:01
6933,Baie-D'Urfé,29,2020-06-08,06:00:01
6934,Beaconsfield,58,2020-06-08,06:00:01
6935,Côte-des-Neiges–Notre-Dame-de-Grâce,2124,2020-06-08,06:00:01
6936,Côte-Saint-Luc,503,2020-06-08,06:00:01
6937,Dollard-des-Ormeaux,407,2020-06-08,06:00:01
6938,Dorval,180,2020-06-08,06:00:01
6939,Hampstead,53,2020-06-08,06:00:01
6940,Kirkland,108,2020-06-08,06:00:01
6941,Lachine,587,2020-06-08,06:00:01
6942,LaSalle,1137,2020-06-08,06:00:01
6943,L'Île-Bizard–Sainte-Geneviève,198,2020-06-08,06:00:01
6944,Mercier–Hochelaga-Maisonneuve,2191,2020-06-08,06:00:01
6945,Montréal-Est,42,2020-06-08,06:00:01
6946,Montréal-Nord,2447,2020-06-08,06:00:01
6947,Montréal-Ouest,20,2020-06-08,06:00:01
6948,Mont-Royal,271,2020-06-08,06:00:01
6949,Outremont,257,2020-06-08,06:00:01
6950,Pierrefonds–Roxboro,522,2020-06-08,06:00:01
6951,Plateau-Mont-Royal,864,2020-06-08,06:00:01
6952,Pointe-Claire,221,2020-06-08,06:00:01
6953,Rivière-des-Prairies–Pointe-aux-Trembles,2081,2020-06-08,06:00:01
6954,Rosemont–La Petite Patrie,1495,2020-06-08,06:00:01
6955,Sainte-Anne-de-Bellevue,18,2020-06-08,06:00:01
6956,Saint-Laurent,1035,2020-06-08,06:00:01
6957,Saint-Léonard,1073,2020-06-08,06:00:01
6958,Senneville,5,2020-06-08,06:00:01
6959,Sud-Ouest,882,2020-06-08,06:00:01
6960,Verdun,923,2020-06-08,06:00:01
6961,Ville-Marie,748,2020-06-08,06:00:01
6962,Villeray–Saint-Michel–Parc-Extension,2027,2020-06-08,06:00:01
6963,Westmount,180,2020-06-08,06:00:01
6964,Ahuntsic–Cartierville,2227,2020-06-08,15:00:08
6965,Anjou,674,2020-06-08,15:00:08
6966,Baie-D'Urfé,29,2020-06-08,15:00:08
6967,Beaconsfield,58,2020-06-08,15:00:08
6968,Côte-des-Neiges–Notre-Dame-de-Grâce,2132,2020-06-08,15:00:08
6969,Côte-Saint-Luc,504,2020-06-08,15:00:08
6970,Dollard-des-Ormeaux,408,2020-06-08,15:00:08
6971,Dorval,180,2020-06-08,15:00:08
6972,Hampstead,53,2020-06-08,15:00:08
6973,Kirkland,109,2020-06-08,15:00:08
6974,Lachine,591,2020-06-08,15:00:08
6975,LaSalle,1138,2020-06-08,15:00:08
6976,L'Île-Bizard–Sainte-Geneviève,202,2020-06-08,15:00:08
6977,Mercier–Hochelaga-Maisonneuve,2201,2020-06-08,15:00:08
6978,Montréal-Est,44,2020-06-08,15:00:08
6979,Montréal-Nord,2452,2020-06-08,15:00:08
6980,Montréal-Ouest,20,2020-06-08,15:00:08
6981,Mont-Royal,271,2020-06-08,15:00:08
6982,Outremont,257,2020-06-08,15:00:08
6983,Pierrefonds–Roxboro,526,2020-06-08,15:00:08
6984,Plateau-Mont-Royal,865,2020-06-08,15:00:08
6985,Pointe-Claire,222,2020-06-08,15:00:08
6986,Rivière-des-Prairies–Pointe-aux-Trembles,2086,2020-06-08,15:00:08
6987,Rosemont–La Petite Patrie,1497,2020-06-08,15:00:08
6988,Sainte-Anne-de-Bellevue,18,2020-06-08,15:00:08
6989,Saint-Laurent,1039,2020-06-08,15:00:08
6990,Saint-Léonard,1078,2020-06-08,15:00:08
6991,Senneville,5,2020-06-08,15:00:08
6992,Sud-Ouest,885,2020-06-08,15:00:08
6993,Verdun,922,2020-06-08,15:00:08
6994,Ville-Marie,754,2020-06-08,15:00:08
6995,Villeray–Saint-Michel–Parc-Extension,2037,2020-06-08,15:00:08
6996,Westmount,180,2020-06-08,15:00:08
6997,Ahuntsic–Cartierville,2227,2020-06-08,18:00:03
6998,Anjou,674,2020-06-08,18:00:03
6999,Baie-D'Urfé,29,2020-06-08,18:00:03
7000,Beaconsfield,58,2020-06-08,18:00:03
7001,Côte-des-Neiges–Notre-Dame-de-Grâce,2132,2020-06-08,18:00:03
7002,Côte-Saint-Luc,504,2020-06-08,18:00:03
7003,Dollard-des-Ormeaux,408,2020-06-08,18:00:03
7004,Dorval,180,2020-06-08,18:00:03
7005,Hampstead,53,2020-06-08,18:00:03
7006,Kirkland,109,2020-06-08,18:00:03
7007,Lachine,591,2020-06-08,18:00:03
7008,LaSalle,1138,2020-06-08,18:00:03
7009,L'Île-Bizard–Sainte-Geneviève,202,2020-06-08,18:00:03
7010,Mercier–Hochelaga-Maisonneuve,2201,2020-06-08,18:00:03
7011,Montréal-Est,44,2020-06-08,18:00:03
7012,Montréal-Nord,2452,2020-06-08,18:00:03
7013,Montréal-Ouest,20,2020-06-08,18:00:03
7014,Mont-Royal,271,2020-06-08,18:00:03
7015,Outremont,257,2020-06-08,18:00:03
7016,Pierrefonds–Roxboro,526,2020-06-08,18:00:03
7017,Plateau-Mont-Royal,865,2020-06-08,18:00:03
7018,Pointe-Claire,222,2020-06-08,18:00:03
7019,Rivière-des-Prairies–Pointe-aux-Trembles,2086,2020-06-08,18:00:03
7020,Rosemont–La Petite Patrie,1497,2020-06-08,18:00:03
7021,Sainte-Anne-de-Bellevue,18,2020-06-08,18:00:03
7022,Saint-Laurent,1039,2020-06-08,18:00:03
7023,Saint-Léonard,1078,2020-06-08,18:00:03
7024,Senneville,5,2020-06-08,18:00:03
7025,Sud-Ouest,885,2020-06-08,18:00:03
7026,Verdun,922,2020-06-08,18:00:03
7027,Ville-Marie,754,2020-06-08,18:00:03
7028,Villeray–Saint-Michel–Parc-Extension,2037,2020-06-08,18:00:03
7029,Westmount,180,2020-06-08,18:00:03
7030,Ahuntsic–Cartierville,2227,2020-06-08,21:00:01
7031,Anjou,674,2020-06-08,21:00:01
7032,Baie-D'Urfé,29,2020-06-08,21:00:01
7033,Beaconsfield,58,2020-06-08,21:00:01
7034,Côte-des-Neiges–Notre-Dame-de-Grâce,2132,2020-06-08,21:00:01
7035,Côte-Saint-Luc,504,2020-06-08,21:00:01
7036,Dollard-des-Ormeaux,408,2020-06-08,21:00:01
7037,Dorval,180,2020-06-08,21:00:01
7038,Hampstead,53,2020-06-08,21:00:01
7039,Kirkland,109,2020-06-08,21:00:01
7040,Lachine,591,2020-06-08,21:00:01
7041,LaSalle,1138,2020-06-08,21:00:01
7042,L'Île-Bizard–Sainte-Geneviève,202,2020-06-08,21:00:01
7043,Mercier–Hochelaga-Maisonneuve,2201,2020-06-08,21:00:01
7044,Montréal-Est,44,2020-06-08,21:00:01
7045,Montréal-Nord,2452,2020-06-08,21:00:01
7046,Montréal-Ouest,20,2020-06-08,21:00:01
7047,Mont-Royal,271,2020-06-08,21:00:01
7048,Outremont,257,2020-06-08,21:00:01
7049,Pierrefonds–Roxboro,526,2020-06-08,21:00:01
7050,Plateau-Mont-Royal,865,2020-06-08,21:00:01
7051,Pointe-Claire,222,2020-06-08,21:00:01
7052,Rivière-des-Prairies–Pointe-aux-Trembles,2086,2020-06-08,21:00:01
7053,Rosemont–La Petite Patrie,1497,2020-06-08,21:00:01
7054,Sainte-Anne-de-Bellevue,18,2020-06-08,21:00:01
7055,Saint-Laurent,1039,2020-06-08,21:00:01
7056,Saint-Léonard,1078,2020-06-08,21:00:01
7057,Senneville,5,2020-06-08,21:00:01
7058,Sud-Ouest,885,2020-06-08,21:00:01
7059,Verdun,922,2020-06-08,21:00:01
7060,Ville-Marie,754,2020-06-08,21:00:01
7061,Villeray–Saint-Michel–Parc-Extension,2037,2020-06-08,21:00:01
7062,Westmount,180,2020-06-08,21:00:01
7063,Ahuntsic–Cartierville,2227,2020-06-09,00:00:01
7064,Anjou,674,2020-06-09,00:00:01
7065,Baie-D'Urfé,29,2020-06-09,00:00:01
7066,Beaconsfield,58,2020-06-09,00:00:01
7067,Côte-des-Neiges–Notre-Dame-de-Grâce,2132,2020-06-09,00:00:01
7068,Côte-Saint-Luc,504,2020-06-09,00:00:01
7069,Dollard-des-Ormeaux,408,2020-06-09,00:00:01
7070,Dorval,180,2020-06-09,00:00:01
7071,Hampstead,53,2020-06-09,00:00:01
7072,Kirkland,109,2020-06-09,00:00:01
7073,Lachine,591,2020-06-09,00:00:01
7074,LaSalle,1138,2020-06-09,00:00:01
7075,L'Île-Bizard–Sainte-Geneviève,202,2020-06-09,00:00:01
7076,Mercier–Hochelaga-Maisonneuve,2201,2020-06-09,00:00:01
7077,Montréal-Est,44,2020-06-09,00:00:01
7078,Montréal-Nord,2452,2020-06-09,00:00:01
7079,Montréal-Ouest,20,2020-06-09,00:00:01
7080,Mont-Royal,271,2020-06-09,00:00:01
7081,Outremont,257,2020-06-09,00:00:01
7082,Pierrefonds–Roxboro,526,2020-06-09,00:00:01
7083,Plateau-Mont-Royal,865,2020-06-09,00:00:01
7084,Pointe-Claire,222,2020-06-09,00:00:01
7085,Rivière-des-Prairies–Pointe-aux-Trembles,2086,2020-06-09,00:00:01
7086,Rosemont–La Petite Patrie,1497,2020-06-09,00:00:01
7087,Sainte-Anne-de-Bellevue,18,2020-06-09,00:00:01
7088,Saint-Laurent,1039,2020-06-09,00:00:01
7089,Saint-Léonard,1078,2020-06-09,00:00:01
7090,Senneville,5,2020-06-09,00:00:01
7091,Sud-Ouest,885,2020-06-09,00:00:01
7092,Verdun,922,2020-06-09,00:00:01
7093,Ville-Marie,754,2020-06-09,00:00:01
7094,Villeray–Saint-Michel–Parc-Extension,2037,2020-06-09,00:00:01
7095,Westmount,180,2020-06-09,00:00:01
7096,Ahuntsic–Cartierville,2227,2020-06-09,03:00:14
7097,Anjou,674,2020-06-09,03:00:14
7098,Baie-D'Urfé,29,2020-06-09,03:00:14
7099,Beaconsfield,58,2020-06-09,03:00:14
7100,Côte-des-Neiges–Notre-Dame-de-Grâce,2132,2020-06-09,03:00:14
7101,Côte-Saint-Luc,504,2020-06-09,03:00:14
7102,Dollard-des-Ormeaux,408,2020-06-09,03:00:14
7103,Dorval,180,2020-06-09,03:00:14
7104,Hampstead,53,2020-06-09,03:00:14
7105,Kirkland,109,2020-06-09,03:00:14
7106,Lachine,591,2020-06-09,03:00:14
7107,LaSalle,1138,2020-06-09,03:00:14
7108,L'Île-Bizard–Sainte-Geneviève,202,2020-06-09,03:00:14
7109,Mercier–Hochelaga-Maisonneuve,2201,2020-06-09,03:00:14
7110,Montréal-Est,44,2020-06-09,03:00:14
7111,Montréal-Nord,2452,2020-06-09,03:00:14
7112,Montréal-Ouest,20,2020-06-09,03:00:14
7113,Mont-Royal,271,2020-06-09,03:00:14
7114,Outremont,257,2020-06-09,03:00:14
7115,Pierrefonds–Roxboro,526,2020-06-09,03:00:14
7116,Plateau-Mont-Royal,865,2020-06-09,03:00:14
7117,Pointe-Claire,222,2020-06-09,03:00:14
7118,Rivière-des-Prairies–Pointe-aux-Trembles,2086,2020-06-09,03:00:14
7119,Rosemont–La Petite Patrie,1497,2020-06-09,03:00:14
7120,Sainte-Anne-de-Bellevue,18,2020-06-09,03:00:14
7121,Saint-Laurent,1039,2020-06-09,03:00:14
7122,Saint-Léonard,1078,2020-06-09,03:00:14
7123,Senneville,5,2020-06-09,03:00:14
7124,Sud-Ouest,885,2020-06-09,03:00:14
7125,Verdun,922,2020-06-09,03:00:14
7126,Ville-Marie,754,2020-06-09,03:00:14
7127,Villeray–Saint-Michel–Parc-Extension,2037,2020-06-09,03:00:14
7128,Westmount,180,2020-06-09,03:00:14
7129,Ahuntsic–Cartierville,2235,2020-06-09,18:00:29
7130,Anjou,675,2020-06-09,18:00:29
7131,Baie-D'Urfé,29,2020-06-09,18:00:29
7132,Beaconsfield,58,2020-06-09,18:00:29
7133,Côte-des-Neiges–Notre-Dame-de-Grâce,2139,2020-06-09,18:00:29
7134,Côte-Saint-Luc,504,2020-06-09,18:00:29
